,Date,CSCO,TER,SWKS,ENPH,MCHP,CDNS,GEN,APH,MSI,ADI,ADBE,SMCI,NOW,ZBRA,WDAY,STX,ORCL,INTU,INTC,GLW,TXN,FTNT,JNPR,ADSK,WDC,MSFT,ANSS,IT,ACN,VRSN,HPQ,AMAT,AMD,KLAC,NXPI,NVDA,ROP,TYL,HPE,PTC,IBM,PANW,DELL,MPWR,FICO,AKAM,ANET,FFIV,CRWD,SNPS,EPAM,AVGO,FSLR,TEL,JBL,ON,TRMB,QCOM,PLTR,AAPL,TDY,NTAP,KEYS,GDDY,CTSH,MU,CDW,CRM,LRCX
24,2024-09-30,52.45888900756836,133.6392059326172,96.96810913085938,113.0199966430664,79.14662170410156,271.0299987792969,27.19223403930664,65.01731872558594,448.5870666503906,229.19952392578125,517.780029296875,41.63999938964844,894.3900146484375,370.3200073242187,244.41000366210935,108.72232055664062,169.600830078125,618.93115234375,23.459999084472656,44.881309509277344,203.71246337890625,77.55000305175781,38.74125671386719,275.4800109863281,51.61753463745117,428.5810241699219,318.6300048828125,506.760009765625,352.0470275878906,189.9600067138672,35.573307037353516,201.11273193359375,164.0800018310547,770.5269165039062,240.0099945068359,121.43163299560548,554.7719116210938,583.719970703125,20.332674026489254,180.66000366210935,217.89959716796875,170.89999389648438,117.64900970458984,922.5856323242188,1943.52001953125,100.9499969482422,95.95500183105467,220.1999969482422,280.4700012207031,506.3900146484375,199.02999877929688,172.03904724121094,249.44000244140625,150.99000549316406,119.69924926757812,72.61000061035156,62.09000015258789,169.1650848388672,37.20000076293945,232.48831176757812,437.6600036621094,122.4349136352539,158.92999267578125,156.77999877929688,76.61603546142578,103.45894622802734,225.5096740722656,273.3980407714844,81.35816955566406
25,2024-10-01,51.98575592041016,128.70994567871094,93.68904876708984,111.1999969482422,76.3864974975586,263.32000732421875,26.954315185546875,63.48068618774414,448.038330078125,222.7269287109375,502.7999877929687,40.54999923706055,867.1799926757812,364.2999877929687,240.66000366210935,107.02493286132812,166.37603759765625,604.26025390625,22.690000534057617,44.274940490722656,198.81121826171875,76.48999786376953,38.64187240600586,267.4700012207031,50.46107482910156,419.0094299316406,313.04998779296875,501.2300109863281,350.5531311035156,187.13999938964844,34.47248840332031,196.2852325439453,159.75,749.9108276367188,232.22000122070312,116.99193572998048,546.6263427734375,578.6400146484375,19.825849533081055,175.97000122070312,216.19447326660156,164.64500427246094,112.3094482421875,889.9633178710938,1915.68994140625,99.81999969482422,95.4625015258789,218.5099945068359,275.1499938964844,495.55999755859375,196.3800048828125,167.02249145507812,240.66000366210935,147.4600067138672,119.02997589111328,71.05000305175781,60.790000915527344,164.9173126220703,36.459999084472656,225.71322631835935,439.4800109863281,120.25405883789062,154.7100067138672,153.16000366210938,75.53399658203125,100.06716918945312,217.04931640625,270.561279296875,79.493896484375
26,2024-10-02,52.263858795166016,131.15460205078125,95.5838394165039,108.26000213623048,77.1061019897461,267.010009765625,26.765962600708008,62.003929138183594,448.4573669433594,226.7698211669922,505.80999755859375,42.0,880.4099731445312,368.6799926757813,237.1499938964844,107.75946807861328,166.9234619140625,605.2568359375,22.38999938964844,44.64273452758789,200.6158905029297,77.58999633789062,38.66175079345703,270.1700134277344,50.279666900634766,415.4636840820313,317.45001220703125,507.2799987792969,354.84564208984375,187.7599945068359,34.889015197753906,200.21690368652344,159.77999877929688,773.4620971679688,235.36000061035156,118.84181213378906,549.7171020507812,584.1099853515625,20.372426986694336,177.91000366210938,216.56900024414065,166.06500244140625,112.60719299316406,916.9972534179688,1938.1600341796875,100.77999877929688,97.40499877929688,219.63999938964844,280.239990234375,496.8200073242187,196.0,170.20396423339844,234.44000244140625,146.60000610351562,118.8401870727539,71.51000213623047,62.47999954223633,167.444091796875,37.4900016784668,226.2819671630859,443.1700134277344,121.9491729736328,155.69000244140625,154.9499969482422,76.19910430908203,99.60828399658205,218.5839385986328,279.1614990234375,81.15977478027344
27,2024-10-03,52.07514572143555,128.72988891601562,94.96533203125,106.79000091552734,76.22877502441406,265.7900085449219,26.73622131347656,61.93408203125,448.0682678222656,225.6047515869141,503.7999877929687,41.54999923706055,890.6400146484375,363.8900146484375,240.94000244140625,107.9977035522461,166.07745361328125,601.7984008789062,22.260000228881836,44.32464218139648,198.88023376464844,76.9800033569336,38.61205291748047,268.5899963378906,50.32501983642578,414.87603759765625,313.0899963378906,508.2900085449219,359.77557373046875,186.3999938964844,35.305538177490234,198.6641387939453,162.85000610351562,770.6762084960938,233.2400054931641,122.84153747558594,547.2843627929688,581.5499877929688,20.223360061645508,177.07000732421875,219.5159912109375,167.97000122070312,114.80057525634766,920.8392333984376,1935.949951171875,100.4499969482422,97.52749633789062,218.0800018310547,283.75,495.4100036621094,195.72000122070312,171.43067932128906,235.1199951171875,144.67999267578125,119.7691650390625,70.33000183105469,61.59000015258789,168.0409698486328,39.2400016784668,225.1744079589844,439.5400085449219,121.6418685913086,154.57000732421875,154.41000366210938,75.97078704833984,101.57351684570312,217.49774169921875,280.58984375,80.8616943359375
28,2024-10-04,52.39297866821289,130.21665954589844,95.06350708007812,105.9499969482422,76.57379913330078,268.6499938964844,27.251712799072266,62.26335906982422,449.2555236816406,227.2677001953125,507.2200012207031,41.22999954223633,917.6799926757812,366.7200012207031,242.3500061035156,106.44920349121094,170.05868530273438,608.635498046875,22.59000015258789,44.6129150390625,199.90586853027344,78.01000213623047,38.582237243652344,271.1600036621094,50.15117263793945,414.39794921875,315.7300109863281,513.7100219726562,360.7715148925781,186.8999938964844,35.692317962646484,201.03309631347656,170.89999389648438,783.44189453125,234.2400054931641,124.91139221191406,543.2265625,579.4500122070312,20.491680145263672,179.60000610351562,222.74880981445312,171.17999267578125,119.5148696899414,933.672607421875,1913.3800048828125,101.4800033569336,98.99250030517578,219.91000366210935,292.239990234375,499.1199951171875,198.3500061035156,176.16798400878906,231.1300048828125,145.4499969482422,121.52725219726562,71.54000091552734,62.13999938964844,168.0210723876953,40.0099983215332,226.30194091796875,440.7000122070313,122.83649444580078,156.3800048828125,156.3300018310547,76.5763168334961,102.00247192382812,220.915771484375,287.42205810546875,81.29037475585938
29,2024-10-07,52.15460205078125,129.2288055419922,93.70867919921876,106.36000061035156,75.3613052368164,262.8599853515625,27.053447723388672,62.712371826171875,448.1481018066406,225.55496215820312,487.2999877929687,47.7400016784668,905.9400024414062,365.239990234375,235.47000122070312,105.3473892211914,169.1728515625,600.4229736328125,22.3799991607666,43.84749603271485,198.48577880859375,77.4800033569336,38.53254318237305,267.2300109863281,50.219200134277344,407.9040222167969,313.07000732421875,509.80999755859375,355.3535461425781,184.3699951171875,35.61297607421875,199.20162963867188,170.97000122070312,777.75048828125,234.02000427246097,127.7112045288086,536.257568359375,581.5700073242188,20.730186462402344,177.2899932861328,223.85269165039065,168.97000122070312,118.1948699951172,928.313720703125,1955.0,101.16999816894533,98.13500213623048,218.22999572753903,286.9700012207031,494.8699951171875,192.9900054931641,174.61215209960938,229.6199951171875,144.5800018310547,122.1665496826172,71.08999633789062,61.5099983215332,166.07127380371094,38.88999938964844,221.2031707763672,436.5899963378906,123.32428741455078,155.99000549316406,155.25999450683594,75.44465637207031,102.77647399902344,219.7199554443359,284.2456970214844,80.36322784423828
30,2024-10-08,52.37311553955078,129.11903381347656,94.38609313964844,104.16999816894533,76.20906066894531,270.1499938964844,27.172407150268555,64.18913269042969,456.8478698730469,228.43276977539065,496.239990234375,45.349998474121094,922.0,368.9700012207031,239.47000122070312,107.84880828857422,173.55221557617188,611.3265380859375,23.31999969482422,44.32464218139648,199.41278076171875,77.77999877929688,38.53254318237305,275.0799865722656,50.01511764526367,413.0533447265625,320.8699951171875,513.6500244140625,358.9190673828125,185.38999938964844,35.702232360839844,199.9481506347656,172.8000030517578,779.9694213867188,234.9600067138672,132.88084411621094,542.0382080078125,593.9000244140625,20.839500427246097,178.0,225.3311004638672,177.56500244140625,121.0135269165039,921.2284545898438,1989.5799560546875,101.33000183105467,100.05500030517578,219.5099945068359,293.010009765625,517.760009765625,195.17999267578125,180.24705505371097,225.63999938964844,145.99000549316406,123.20541381835938,70.52999877929688,61.47999954223633,165.47439575195312,41.45000076293945,225.27420043945312,441.25,125.9823226928711,155.5800018310547,160.1199951171875,75.57369995117188,102.40695190429688,222.8290557861328,291.2377014160156,80.76200103759766
31,2024-10-09,53.1974983215332,130.1867218017578,96.01581573486328,105.31999969482422,77.07653045654297,279.55999755859375,27.350847244262695,64.79779815673828,465.4678039550781,232.256591796875,494.0799865722656,47.290000915527344,938.6500244140624,373.5,240.77000427246097,108.48409271240234,177.45382690429688,619.5390625,23.459999084472656,46.451904296875,202.1345977783203,80.33000183105469,38.56235885620117,276.8800048828125,48.73771667480469,415.7923278808594,326.20001220703125,520.6799926757812,363.6000061035156,186.0099945068359,36.277435302734375,204.1087646484375,171.02000427246094,800.5953979492188,238.30999755859375,132.64085388183594,545.0534057617188,591.5599975585938,20.72024917602539,181.58999633789065,230.92941284179688,181.43499755859375,121.42044067382812,934.07177734375,2024.989990234375,103.11000061035156,101.73249816894533,222.0500030517578,298.3399963378906,529.0,194.1499938964844,185.45310974121097,226.0500030517578,147.42999267578125,123.8846664428711,71.0,62.22999954223633,169.33419799804688,43.130001068115234,229.03591918945312,445.489990234375,126.69908142089844,158.11000061035156,161.2100067138672,76.23880767822266,101.56803894042967,224.91175842285156,287.59185791015625,82.60633850097656
32,2024-10-10,53.17763137817383,128.6600341796875,94.68062591552734,99.19000244140624,76.23863220214844,280.6400146484375,27.45989418029785,64.41862487792969,463.5522766113281,229.727294921875,503.5700073242187,46.470001220703125,944.6300048828124,369.239990234375,245.16000366210935,107.32272338867188,174.97991943359375,618.271240234375,23.219999313354492,45.746131896972656,199.669189453125,82.4800033569336,38.53254318237305,277.7099914550781,48.412696838378906,414.1788024902344,328.94000244140625,518.719970703125,361.0700073242187,186.86000061035156,36.44602966308594,203.01388549804688,164.17999267578125,793.978759765625,236.1699981689453,134.8007049560547,538.5838012695312,586.469970703125,20.41217803955078,180.38999938964844,229.66783142089844,184.6999969482422,123.86195373535156,928.1441040039062,1984.52001953125,103.41999816894533,102.44000244140624,221.9900054931641,314.9200134277344,533.0800170898438,192.77000427246097,185.1938018798828,205.0399932861328,146.38999938964844,122.77588653564452,70.30999755859375,61.7400016784668,167.64305114746094,43.52000045776367,228.53700256347656,446.6000061035156,124.41936492919922,157.50999450683594,162.13999938964844,73.95561218261719,105.55286407470705,220.915771484375,289.83929443359375,81.80878448486328
33,2024-10-11,53.88282775878906,131.62359619140625,95.52493286132812,100.97000122070312,76.8695297241211,282.3900146484375,27.509458541870117,65.41643524169922,466.8546142578125,231.8781890869141,495.4200134277344,47.79999923706055,938.5900268554688,375.0199890136719,240.8999938964844,109.00025177001952,175.3390350341797,615.6555786132812,23.559999465942383,46.18350982666016,202.2726593017578,82.87000274658203,38.512664794921875,281.6700134277344,49.04005813598633,414.6569213867187,330.0299987792969,521.219970703125,360.739990234375,188.1000061035156,36.70387649536133,204.1087646484375,167.88999938964844,799.699951171875,238.1000061035156,134.79071044921875,550.6643676757812,594.4099731445312,20.54136848449707,181.0,229.90435791015625,186.6000061035156,126.76993560791016,936.5266723632812,2031.0,104.22000122070312,104.23249816894533,222.6199951171875,320.2099914550781,539.9199829101562,195.02999877929688,180.9950408935547,211.4900054931641,147.50999450683594,124.09444427490234,70.33000183105469,63.0099983215332,169.09544372558594,43.5099983215332,227.05029296875,454.0799865722656,126.36061096191406,159.00999450683594,163.1300048828125,75.38509368896484,106.78126525878906,221.2246856689453,287.77166748046875,82.63624572753906
34,2024-10-14,53.90269088745117,133.34983825683594,97.3411865234375,101.47000122070312,77.8651351928711,282.1400146484375,27.7672061920166,67.23245239257812,471.8928833007813,235.43313598632812,509.6499938964844,47.38999938964844,944.6900024414062,377.6799926757813,242.47000122070312,110.24103546142578,175.68817138671875,616.134765625,23.440000534057617,46.55131149291992,205.7735595703125,82.83000183105469,38.52260208129883,285.30999755859375,50.51398468017578,417.4656372070313,335.30999755859375,527.2999877929688,364.6000061035156,188.38999938964844,37.13032150268555,212.89779663085935,165.27000427246094,825.489990234375,243.44000244140625,138.0605010986328,552.9407348632812,599.6900024414062,20.59105682373047,185.5,231.8755798339844,186.9550018310547,127.38528442382812,941.2568969726562,2068.909912109375,103.56999969482422,103.36750030517578,219.42999267578125,310.5199890136719,545.4600219726562,198.0,181.8228302001953,209.9600067138672,148.30999755859375,125.63275909423828,72.79000091552734,63.04999923706055,177.11349487304688,43.400001525878906,230.79205322265625,453.8399963378906,126.29092407226562,158.9600067138672,164.07000732421875,76.20902252197266,108.19942474365234,222.6995086669922,291.3076171875,85.43763732910156
35,2024-10-15,53.7139778137207,127.0834732055664,96.76194763183594,92.04000091552734,74.15868377685547,269.4700012207031,27.8663387298584,65.5561294555664,472.3119201660156,224.91766357421875,508.0299987792969,47.7599983215332,927.9600219726562,375.2999877929687,244.8300018310547,110.96565246582033,173.66314697265625,616.8635864257812,22.65999984741211,45.487674713134766,197.0755615234375,82.63999938964844,38.74125671386719,286.4800109863281,50.60468673706055,417.0672302246094,328.6000061035156,530.0399780273438,368.6600036621094,188.07000732421875,36.66421127319336,190.13389587402344,156.63999938964844,704.1713256835938,232.8500061035156,131.5909423828125,555.2869262695312,601.0499877929688,20.610933303833008,184.0099945068359,229.6086883544922,187.22000122070312,124.88421630859376,892.8373413085938,2061.050048828125,103.29000091552734,98.07749938964844,217.0,302.30999755859375,517.5599975585938,198.4900054931641,175.50975036621094,201.97999572753903,146.2899932861328,124.1244125366211,69.31999969482422,61.720001220703125,173.18406677246094,42.43000030517578,233.33645629882812,450.2999877929687,124.81755828857422,158.05999755859375,162.9199981689453,76.81456756591797,104.18463897705078,219.36122131347656,288.0213623046875,76.12623596191406
36,2024-10-16,55.9984130859375,126.72425079345705,96.4183349609375,93.12999725341795,74.80928802490234,262.95001220703125,27.925819396972656,66.85328674316406,475.4446105957031,226.5308380126953,502.5400085449219,48.75,918.8699951171876,375.5,240.22000122070312,110.90609741210938,174.34149169921875,608.377685546875,22.309999465942383,45.73618698120117,197.913818359375,82.12000274658203,38.90027618408203,289.19000244140625,51.23960876464844,414.4577026367187,323.7699890136719,531.0599975585938,372.260009765625,187.05999755859375,36.87247085571289,183.7337188720703,156.1300048828125,679.1674194335938,232.72999572753903,135.7106475830078,559.9594116210938,589.969970703125,20.759998321533203,184.47999572753903,230.3084716796875,186.6150054931641,125.77745056152344,903.0661010742188,2051.780029296875,103.58000183105467,101.5199966430664,215.86000061035156,306.239990234375,501.3500061035156,199.4499969482422,176.34750366210938,205.6199951171875,144.8300018310547,123.7348403930664,69.02999877929688,61.06999969482422,170.587646484375,41.93000030517578,231.27099609375,445.4700012207031,125.31531524658205,157.25,163.85000610351562,77.032958984375,109.09825897216795,219.39111328125,290.52850341796875,73.91303253173828
37,2024-10-17,56.01827621459961,126.93379974365234,96.27106475830078,91.56999969482422,75.48946380615234,263.0299987792969,27.8167724609375,67.39210510253906,476.51214599609375,226.38145446777344,496.8299865722656,47.59000015258789,917.1199951171876,373.8399963378906,243.27000427246097,111.62078857421876,175.24923706054688,608.2179565429688,22.440000534057617,46.24315643310547,195.5568695068359,80.86000061035156,38.97978973388672,290.57000732421875,50.90702819824219,415.0553283691406,326.5799865722656,532.27001953125,375.1499938964844,185.8800048828125,37.2691650390625,182.38998413085935,156.25,666.8892211914062,232.27999877929688,136.92056274414062,562.8347778320312,588.22998046875,20.80968856811523,185.22000122070312,229.52984619140625,188.0749969482422,128.2090301513672,916.2288208007812,2038.949951171875,104.7300033569336,101.84750366210938,217.0,310.3399963378906,504.69000244140625,198.4499969482422,181.044921875,203.3699951171875,147.8699951171875,125.7825927734375,69.23999786376953,61.43000030517578,170.20962524414062,42.0,231.6401824951172,448.7300109863281,126.12168884277344,158.1699981689453,164.4199981689453,77.17194366455078,111.90461730957033,220.4075469970703,290.7781982421875,72.91609191894531
38,2024-10-18,56.37583541870117,125.76634216308594,96.81103515625,91.63999938964844,76.23863220214844,258.5199890136719,26.96422958374023,67.3122787475586,474.0977783203125,227.36729431152344,494.8999938964844,47.2599983215332,921.75,375.4500122070313,244.47999572753903,111.29322814941406,174.26168823242188,612.2711791992188,22.770000457763672,46.382320404052734,195.7245178222656,81.06999969482422,38.9698486328125,292.989990234375,50.66515350341797,416.4895324707031,327.3999938964844,531.0900268554688,376.8599853515625,187.72000122070312,36.971641540527344,185.4955139160156,155.97000122070312,675.1177978515625,233.4499969482422,137.99049377441406,556.724609375,588.4299926757812,20.56124496459961,184.3999938964844,228.859619140625,187.4149932861328,125.5094757080078,914.392578125,1973.4599609375,106.66999816894533,100.5,217.47999572753903,310.1499938964844,507.0299987792969,201.5800018310547,179.4093017578125,200.5500030517578,148.97000122070312,126.16218566894533,68.48999786376953,61.77000045776367,170.0305633544922,42.970001220703125,234.4839324951172,450.05999755859375,125.96240234375,159.9499969482422,164.6999969482422,77.43004608154297,111.00578308105467,217.5475616455078,292.60614013671875,72.61700439453125
39,2024-10-21,56.20698928833008,125.65657806396484,95.04386901855467,90.41999816894533,74.10939025878906,253.1499938964844,26.56769371032715,66.72357177734375,475.9933776855469,224.718505859375,497.7099914550781,47.79999923706055,918.3400268554688,372.5899963378906,243.75,111.58108520507812,173.33395385742188,612.91015625,22.84000015258789,46.750118255615234,193.06185913085935,82.05000305175781,39.0195426940918,289.7799987792969,50.8390007019043,417.1070861816406,327.4599914550781,531.3499755859375,376.0299987792969,187.1699981689453,36.158424377441406,183.6043243408203,157.89999389648438,670.2323608398438,230.1499938964844,143.70010375976562,555.9059448242188,586.77001953125,19.84572410583496,184.80999755859375,228.4160919189453,189.2050018310547,124.71549224853516,881.4310302734375,1994.449951171875,106.1500015258789,101.50250244140624,217.9499969482422,309.54998779296875,505.5899963378906,199.97999572753903,179.509033203125,196.25,147.72999572753906,124.23429107666016,67.13999938964844,60.77000045776367,168.1304931640625,42.70000076293945,235.9606781005859,446.9299926757813,124.7578353881836,157.82000732421875,163.88999938964844,76.30830383300781,108.93846893310548,219.58045959472656,290.9580383300781,72.61700439453125
40,2024-10-22,56.2169189453125,125.08781433105467,93.8952178955078,92.2300033569336,74.3558349609375,251.5099945068359,26.87500762939453,66.70361328125,469.08941650390625,223.6729278564453,493.1099853515625,45.970001220703125,917.9500122070312,372.0,246.7599945068359,111.80938720703124,174.88015747070312,608.577392578125,22.399999618530273,47.0284538269043,191.28675842285156,82.44000244140625,38.94997024536133,288.4800109863281,51.2169303894043,425.8022155761719,325.6499938964844,523.760009765625,371.7900085449219,186.88999938964844,35.930328369140625,182.15109252929688,154.08999633789062,666.7200927734375,231.52000427246097,143.58010864257812,551.2135009765625,585.8599853515625,19.76622200012207,182.92999267578125,228.90890502929688,188.0500030517578,119.9197006225586,874.994384765625,2027.8199462890625,105.45999908447266,99.13999938964844,217.05999755859375,308.510009765625,502.4100036621094,197.9499969482422,178.90066528320312,201.3999938964844,146.8000030517578,123.8846664428711,66.54000091552734,60.209999084472656,172.27879333496094,42.939998626708984,235.342041015625,443.489990234375,119.21282196044922,155.36000061035156,163.64999389648438,75.2659683227539,107.68009948730467,216.3218688964844,288.0013732910156,72.77651977539062
41,2024-10-23,55.89908599853515,124.15983581542967,93.20799255371094,78.47000122070312,74.19811248779297,249.08999633789065,26.56769371032715,68.320068359375,465.99658203125,225.89353942871097,485.0299987792969,45.36000061035156,907.6799926757812,368.0899963378906,242.0399932861328,102.7566375732422,172.6755828857422,601.0099487304688,21.979999542236328,46.6109504699707,198.94927978515625,80.37000274658203,38.93009185791016,286.29998779296875,50.347694396972656,422.9038391113281,321.8500061035156,520.8499755859375,370.6300048828125,185.75,35.553470611572266,181.85247802734375,152.91000366210938,661.2974243164062,236.32000732421875,139.55038452148438,542.0682373046875,582.219970703125,19.18983268737793,183.58999633789065,229.40170288085935,179.09500122070312,119.0133285522461,881.8102416992188,1998.6600341796875,102.72000122070312,98.51000213623048,215.41000366210935,299.29998779296875,493.4100036621094,193.16000366210935,173.0463409423828,192.41000366210935,145.47000122070312,122.80584716796876,67.97000122070312,60.29999923706055,165.73304748535156,42.59000015258789,230.25323486328125,470.0899963378906,118.47614288330078,153.35000610351562,161.88999938964844,75.51414489746094,104.9136962890625,216.8898773193359,284.1058349609375,72.63694763183594
42,2024-10-24,55.58125305175781,110.47960662841795,93.3454360961914,81.0999984741211,74.77970886230469,251.27999877929688,26.785789489746097,69.64715576171875,464.300537109375,228.7115936279297,482.8699951171875,46.22999954223633,956.5800170898438,362.0499877929687,236.82000732421875,103.21324920654295,173.9524383544922,602.9766845703125,22.34000015258789,46.53142929077149,203.7519073486328,80.62000274658203,38.9201545715332,285.7699890136719,50.12849426269531,423.0332946777344,321.3699951171875,517.9500122070312,364.2300109863281,185.1199951171875,36.1683464050293,182.89761352539065,153.44000244140625,662.8197631835938,239.05999755859375,140.40032958984375,541.2295532226562,611.6699829101562,19.279272079467773,183.6300048828125,215.2482757568359,182.2899932861328,120.08901977539062,898.1663208007812,1994.050048828125,102.8000030517578,98.9250030517578,213.57000732421875,304.4700012207031,495.25,190.97999572753903,170.89212036132812,196.0399932861328,146.8699951171875,124.89356231689452,70.08000183105469,60.560001373291016,167.22523498535156,43.560001373291016,230.06365966796875,472.8599853515625,119.30241394042967,153.75,161.4499969482422,74.31298828125,106.71135711669922,218.3946075439453,286.4331970214844,76.3355941772461
43,2024-10-25,55.36274337768555,111.50736236572266,93.4632339477539,83.83000183105469,75.2035903930664,257.29998779296875,26.73622131347656,69.25801086425781,461.2476501464844,229.19952392578125,483.7200012207031,47.27000045776367,950.8499755859376,360.0899963378906,237.7100067138672,102.25040435791016,173.0945587158203,608.2579345703125,22.68000030517578,45.974761962890625,204.0674743652344,80.33999633789062,38.84064865112305,286.0400085449219,52.49433135986328,426.4396362304687,322.80999755859375,513.3599853515625,360.7999877929687,181.2599945068359,36.574954986572266,185.65476989746097,156.22999572753906,669.695068359375,243.16000366210935,141.53024291992188,541.1296997070312,605.8599853515625,19.338897705078125,187.0099945068359,211.5818023681641,183.22000122070312,122.06112670898438,899.4236450195312,1999.969970703125,101.97000122070312,98.52249908447266,216.8699951171875,300.6199951171875,501.5799865722656,191.52000427246097,172.53770446777344,198.47000122070312,149.1300048828125,124.58390808105467,71.25,60.900001525878906,169.38394165039062,44.86000061035156,230.9018096923828,469.19000244140625,118.87435150146484,155.97999572753906,160.52999877929688,74.27327728271484,107.76998901367188,216.25210571289065,290.12896728515625,77.44219207763672
44,2024-10-28,54.905853271484375,111.0882797241211,94.38609313964844,84.68000030517578,76.10062408447266,252.77000427246097,26.79570198059082,68.52960968017578,456.3291015625,229.1696624755859,481.0400085449219,47.720001220703125,945.0,363.5799865722656,234.9499969482422,100.57286071777344,171.9972381591797,611.0732421875,22.920000076293945,46.561248779296875,202.98269653320312,80.76000213623047,38.78101348876953,286.5199890136719,52.69085311889648,424.8858947753906,321.1700134277344,514.6699829101562,361.3200073242187,179.07000732421875,37.1104850769043,184.4802398681641,159.9199981689453,670.9686279296875,249.6999969482422,140.51031494140625,544.2546997070312,605.3900146484375,19.60721778869629,185.25,209.8471221923828,181.1750030517578,120.1786651611328,888.6161499023438,1996.8800048828125,102.8499984741211,98.09500122070312,218.36000061035156,301.32000732421875,496.1799926757813,191.2899932861328,171.56033325195312,205.02999877929688,150.8699951171875,124.6538314819336,72.23999786376953,61.349998474121094,171.32379150390625,44.970001220703125,232.8874359130859,466.7200012207031,119.86986541748048,155.72999572753906,159.89999389648438,74.4321060180664,106.251953125,217.7369079589844,293.4351806640625,75.2190170288086
45,2024-10-29,55.30315017700195,112.99412536621094,96.24161529541016,83.06999969482422,77.92428588867188,284.45001220703125,26.87500762939453,68.72916412353516,457.1671447753906,234.2381896972656,485.3900146484375,49.119998931884766,953.0800170898438,384.6799926757813,238.6300048828125,100.5827865600586,173.0047607421875,622.6639404296875,22.899999618530273,48.73821640014648,208.4263458251953,79.37000274658203,38.8008918762207,289.6600036621094,51.62509536743164,430.2244873046875,328.4100036621094,518.25,363.0400085449219,178.77000427246094,36.75346374511719,189.23806762695312,166.25,692.7389526367188,255.5800018310547,141.24026489257812,547.9287719726562,613.47998046875,19.746347427368164,189.3500061035156,207.4027862548828,182.69500732421875,121.14479064941406,931.2975463867188,2021.8599853515625,102.95999908447266,100.39250183105467,240.3300018310547,310.94000244140625,529.2100219726562,193.8800048828125,178.76104736328125,199.6699981689453,152.63999938964844,124.70377349853516,74.69999694824219,61.65999984741211,175.08412170410156,44.93000030517578,233.15684509277344,463.6000061035156,120.69613647460938,155.27000427246094,161.35000610351562,74.96815490722656,108.03963470458984,219.13201904296875,298.54937744140625,78.07026672363281
46,2024-10-30,55.2137565612793,109.24229431152344,88.34828186035156,82.47000122070312,74.50370788574219,290.0,26.676740646362305,68.21031188964844,451.9492492675781,229.1497344970703,486.6799926757813,33.06999969482422,950.0,383.8900146484375,238.27999877929688,99.05414581298828,174.13198852539062,620.0781860351562,22.299999237060547,47.75410842895508,205.05364990234375,78.73999786376953,38.71144104003906,288.82000732421875,50.657596588134766,430.8021545410156,328.57000732421875,517.9500122070312,346.57000732421875,177.38999938964844,36.23776626586914,184.4404296875,148.60000610351562,688.3311767578125,245.32000732421875,139.3303985595703,546.351318359375,614.7999877929688,20.213422775268555,186.83999633789065,201.95233154296875,179.7550048828125,128.8837890625,917.9053344726562,2006.989990234375,101.8499984741211,99.0,238.9499969482422,307.45001220703125,536.4199829101562,189.11000061035156,176.16798400878906,197.5,151.7899932861328,123.84471893310548,73.62999725341797,61.36000061035156,166.7477264404297,43.689998626708984,229.59469604492188,461.5199890136719,118.22726440429688,151.97999572753906,161.60000610351562,73.80670928955078,103.94495391845705,194.37876892089844,296.06219482421875,76.21595764160156
47,2024-10-31,54.39930725097656,105.9793930053711,85.98225402832031,83.04000091552734,72.3251724243164,276.1199951171875,28.8576717376709,66.87323760986328,448.3077392578125,222.16929626464844,478.0799865722656,29.11000061035156,932.989990234375,381.9700012207031,233.8500061035156,99.62986755371094,167.428466796875,609.2861938476562,21.520000457763672,47.306785583496094,201.6686859130859,78.66000366210938,38.66175079345703,283.79998779296875,49.36507797241211,404.7267456054687,320.4100036621094,502.5,344.82000732421875,176.83999633789062,35.22620391845703,180.73768615722656,144.07000732421875,662.8893432617188,234.5,132.7508544921875,536.8665771484375,605.5900268554688,19.368711471557617,185.3300018310547,203.7461700439453,180.1649932861328,123.13681030273438,757.7276611328125,1993.1099853515625,101.08000183105467,96.61000061035156,233.8800048828125,296.8699951171875,513.6099853515625,188.6499938964844,169.31634521484375,194.47999572753903,147.4199981689453,122.95568084716795,70.48999786376953,60.5,161.9229736328125,41.560001373291016,225.4138946533203,455.3200073242187,114.79273223876952,149.00999450683594,166.8000030517578,74.04495239257812,99.52069854736328,187.57261657714844,291.0379333496094,74.12238311767578
